Date,Bar Name,Brand Name,Actual Demand (ml),Forecast (ml),Par Level (ml),Chosen Model
2023-12-21,Smith's Bar,Absolut,0.0,54.255,540,day-of-week seasonal mean
2023-12-22,Smith's Bar,Absolut,0.0,66.475,570,day-of-week seasonal mean
2023-12-23,Smith's Bar,Absolut,0.0,74.05125000000001,570,day-of-week seasonal mean
2023-12-24,Smith's Bar,Absolut,0.0,58.1175,540,day-of-week seasonal mean
2023-12-25,Smith's Bar,Absolut,0.0,19.6275,480,day-of-week seasonal mean
2023-12-26,Smith's Bar,Absolut,0.0,174.74,780,day-of-week seasonal mean
2023-12-27,Smith's Bar,Absolut,0.0,0.0,420,day-of-week seasonal mean
2023-12-28,Smith's Bar,Absolut,0.0,54.255,540,day-of-week seasonal mean
2023-12-29,Smith's Bar,Absolut,0.0,66.475,570,day-of-week seasonal mean
2023-12-30,Smith's Bar,Absolut,0.0,74.05125000000001,570,day-of-week seasonal mean
2023-12-31,Smith's Bar,Absolut,598.9,58.1175,540,day-of-week seasonal mean
2024-01-01,Smith's Bar,Absolut,0.0,19.6275,480,day-of-week seasonal mean
2023-10-21,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-22,Smith's Bar,Bacardi,392.98,0.0,360,day-of-week seasonal mean
2023-10-23,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-24,Smith's Bar,Bacardi,0.0,101.5575,570,day-of-week seasonal mean
2023-10-25,Smith's Bar,Bacardi,176.56,187.97125,750,day-of-week seasonal mean
2023-10-26,Smith's Bar,Bacardi,0.0,55.21625,480,day-of-week seasonal mean
2023-10-27,Smith's Bar,Bacardi,0.0,68.8025,510,day-of-week seasonal mean
2023-10-28,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-29,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-10-30,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-31,Smith's Bar,Bacardi,0.0,101.5575,570,day-of-week seasonal mean
2023-11-01,Smith's Bar,Bacardi,107.39,163.07,690,day-of-week seasonal mean
2023-11-02,Smith's Bar,Bacardi,454.3,0.0,360,day-of-week seasonal mean
2023-11-03,Smith's Bar,Bacardi,0.0,68.8025,510,day-of-week seasonal mean
2023-11-04,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-05,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-11-06,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-07,Smith's Bar,Bacardi,0.0,101.5575,570,day-of-week seasonal mean
2023-11-08,Smith's Bar,Bacardi,0.0,176.49374999999998,720,day-of-week seasonal mean
2023-11-09,Smith's Bar,Bacardi,0.0,56.7875,480,day-of-week seasonal mean
2023-11-10,Smith's Bar,Bacardi,0.0,68.8025,510,day-of-week seasonal mean
2023-11-11,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-12,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-11-13,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-14,Smith's Bar,Bacardi,0.0,101.5575,570,day-of-week seasonal mean
2023-11-15,Smith's Bar,Bacardi,0.0,176.49375,720,day-of-week seasonal mean
2023-11-16,Smith's Bar,Bacardi,0.0,56.7875,480,day-of-week seasonal mean
2023-11-17,Smith's Bar,Bacardi,391.04,0.0,360,day-of-week seasonal mean
2023-11-18,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-19,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-11-20,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-21,Smith's Bar,Bacardi,0.0,101.5575,570,day-of-week seasonal mean
2023-11-22,Smith's Bar,Bacardi,302.33,176.49375,720,day-of-week seasonal mean
2023-11-23,Smith's Bar,Bacardi,0.0,56.7875,480,day-of-week seasonal mean
2023-11-24,Smith's Bar,Bacardi,266.3,48.88,450,day-of-week seasonal mean
2023-11-25,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-26,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-11-27,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-11-28,Smith's Bar,Bacardi,0.0,41.7925,450,day-of-week seasonal mean
2023-11-29,Smith's Bar,Bacardi,0.0,214.285,780,day-of-week seasonal mean
2023-11-30,Smith's Bar,Bacardi,202.39,56.7875,480,day-of-week seasonal mean
2023-12-01,Smith's Bar,Bacardi,0.0,82.1675,540,day-of-week seasonal mean
2023-12-02,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-03,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-12-04,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-05,Smith's Bar,Bacardi,0.0,41.7925,450,day-of-week seasonal mean
2023-12-06,Smith's Bar,Bacardi,0.0,149.61874999999998,660,day-of-week seasonal mean
2023-12-07,Smith's Bar,Bacardi,176.2,82.08625,540,day-of-week seasonal mean
2023-12-08,Smith's Bar,Bacardi,0.0,82.1675,540,day-of-week seasonal mean
2023-12-09,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-10,Smith's Bar,Bacardi,0.0,49.1225,450,day-of-week seasonal mean
2023-12-11,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-12,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-13,Smith's Bar,Bacardi,340.5,149.61875,660,day-of-week seasonal mean
2023-12-14,Smith's Bar,Bacardi,0.0,104.11125,570,day-of-week seasonal mean
2023-12-15,Smith's Bar,Bacardi,0.0,82.1675,540,day-of-week seasonal mean
2023-12-16,Smith's Bar,Bacardi,537.36,0.0,360,day-of-week seasonal mean
2023-12-17,Smith's Bar,Bacardi,591.95,49.1225,450,day-of-week seasonal mean
2023-12-18,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-19,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-20,Smith's Bar,Bacardi,0.0,115.8475,600,day-of-week seasonal mean
2023-12-21,Smith's Bar,Bacardi,186.2,104.11125,570,day-of-week seasonal mean
2023-12-22,Smith's Bar,Bacardi,304.1,82.1675,540,day-of-week seasonal mean
2023-12-23,Smith's Bar,Bacardi,0.0,67.17,510,day-of-week seasonal mean
2023-12-24,Smith's Bar,Bacardi,0.0,73.99375,510,day-of-week seasonal mean
2023-12-25,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-12-26,Smith's Bar,Bacardi,216.66,0.0,360,day-of-week seasonal mean
2023-12-27,Smith's Bar,Bacardi,0.0,93.7775,540,day-of-week seasonal mean
2023-12-28,Smith's Bar,Bacardi,0.0,127.38624999999999,630,day-of-week seasonal mean
2023-12-29,Smith's Bar,Bacardi,0.0,120.18,600,day-of-week seasonal mean
2023-12-30,Smith's Bar,Bacardi,0.0,67.17,510,day-of-week seasonal mean
2023-12-31,Smith's Bar,Bacardi,356.27,73.99375,510,day-of-week seasonal mean
2024-01-01,Smith's Bar,Bacardi,0.0,0.0,360,day-of-week seasonal mean
2023-10-21,Smith's Bar,Barefoot,0.0,57.12571428571429,480,7-day moving average
2023-10-22,Smith's Bar,Barefoot,465.51,57.12571428571429,480,7-day moving average
2023-10-23,Smith's Bar,Barefoot,0.0,123.62714285714286,600,7-day moving average
2023-10-24,Smith's Bar,Barefoot,0.0,123.62714285714286,600,7-day moving average
2023-10-25,Smith's Bar,Barefoot,0.0,123.62714285714286,600,7-day moving average
2023-10-26,Smith's Bar,Barefoot,0.0,123.62714285714286,600,7-day moving average
2023-10-27,Smith's Bar,Barefoot,0.0,66.50142857142858,480,7-day moving average
2023-10-28,Smith's Bar,Barefoot,0.0,66.50142857142858,480,7-day moving average
2023-10-29,Smith's Bar,Barefoot,0.0,66.50142857142858,480,7-day moving average
2023-10-30,Smith's Bar,Barefoot,262.61,0.0,360,7-day moving average
2023-10-31,Smith's Bar,Barefoot,258.07,37.51571428571429,420,7-day moving average
2023-11-01,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-02,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-03,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-04,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-05,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-06,Smith's Bar,Barefoot,0.0,74.38285714285715,510,7-day moving average
2023-11-07,Smith's Bar,Barefoot,0.0,36.86714285714286,420,7-day moving average
2023-11-08,Smith's Bar,Barefoot,545.78,0.0,360,7-day moving average
2023-11-09,Smith's Bar,Barefoot,0.0,77.96857142857142,510,7-day moving average
2023-11-10,Smith's Bar,Barefoot,107.6,77.96857142857142,510,7-day moving average
2023-11-11,Smith's Bar,Barefoot,0.0,93.34,540,7-day moving average
2023-11-12,Smith's Bar,Barefoot,0.0,93.34,540,7-day moving average
2023-11-13,Smith's Bar,Barefoot,0.0,93.34,540,7-day moving average
2023-11-14,Smith's Bar,Barefoot,0.0,93.34,540,7-day moving average
2023-11-15,Smith's Bar,Barefoot,0.0,93.34,540,7-day moving average
2023-11-16,Smith's Bar,Barefoot,0.0,15.37142857142857,390,7-day moving average
2023-11-17,Smith's Bar,Barefoot,0.0,15.37142857142857,390,7-day moving average
2023-11-18,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-11-19,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-11-20,Smith's Bar,Barefoot,484.12,0.0,360,7-day moving average
2023-11-21,Smith's Bar,Barefoot,330.33,69.16,480,7-day moving average
2023-11-22,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-23,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-24,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-25,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-26,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-27,Smith's Bar,Barefoot,0.0,116.35000000000001,600,7-day moving average
2023-11-28,Smith's Bar,Barefoot,0.0,47.19,450,7-day moving average
2023-11-29,Smith's Bar,Barefoot,394.2,0.0,360,7-day moving average
2023-11-30,Smith's Bar,Barefoot,0.0,56.31428571428571,480,7-day moving average
2023-12-01,Smith's Bar,Barefoot,0.0,56.31428571428571,480,7-day moving average
2023-12-02,Smith's Bar,Barefoot,0.0,56.31428571428571,480,7-day moving average
2023-12-03,Smith's Bar,Barefoot,249.8,56.31428571428571,480,7-day moving average
2023-12-04,Smith's Bar,Barefoot,0.0,92.0,540,7-day moving average
2023-12-05,Smith's Bar,Barefoot,0.0,92.0,540,7-day moving average
2023-12-06,Smith's Bar,Barefoot,534.38,92.0,540,7-day moving average
2023-12-07,Smith's Bar,Barefoot,0.0,112.0257142857143,570,7-day moving average
2023-12-08,Smith's Bar,Barefoot,0.0,112.0257142857143,570,7-day moving average
2023-12-09,Smith's Bar,Barefoot,0.0,112.0257142857143,570,7-day moving average
2023-12-10,Smith's Bar,Barefoot,0.0,112.0257142857143,570,7-day moving average
2023-12-11,Smith's Bar,Barefoot,0.0,76.34,510,7-day moving average
2023-12-12,Smith's Bar,Barefoot,0.0,76.34,510,7-day moving average
2023-12-13,Smith's Bar,Barefoot,0.0,76.34,510,7-day moving average
2023-12-14,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-15,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-16,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-17,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-18,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-19,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-20,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-21,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-22,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-23,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-24,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-25,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-26,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-27,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-28,Smith's Bar,Barefoot,0.0,0.0,360,7-day moving average
2023-12-29,Smith's Bar,Barefoot,215.72,0.0,360,7-day moving average
2023-12-30,Smith's Bar,Barefoot,503.75,30.81714285714286,420,7-day moving average
2023-12-31,Smith's Bar,Barefoot,0.0,102.78142857142858,570,7-day moving average
2024-01-01,Smith's Bar,Barefoot,0.0,102.78142857142858,570,7-day moving average
2023-10-21,Smith's Bar,Budweiser,0.0,54.6275,390,day-of-week seasonal mean
2023-10-22,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-10-23,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-10-24,Smith's Bar,Budweiser,501.84,14.38375,330,day-of-week seasonal mean
2023-10-25,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-10-26,Smith's Bar,Budweiser,0.0,36.0875,360,day-of-week seasonal mean
2023-10-27,Smith's Bar,Budweiser,0.0,106.31125,510,day-of-week seasonal mean
2023-10-28,Smith's Bar,Budweiser,579.0,54.6275,390,day-of-week seasonal mean
2023-10-29,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-10-30,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-10-31,Smith's Bar,Budweiser,0.0,77.11375,450,day-of-week seasonal mean
2023-11-01,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-02,Smith's Bar,Budweiser,0.0,36.0875,360,day-of-week seasonal mean
2023-11-03,Smith's Bar,Budweiser,0.0,53.13375,390,day-of-week seasonal mean
2023-11-04,Smith's Bar,Budweiser,0.0,127.0025,540,day-of-week seasonal mean
2023-11-05,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-06,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-07,Smith's Bar,Budweiser,0.0,77.11375,450,day-of-week seasonal mean
2023-11-08,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-09,Smith's Bar,Budweiser,374.15,36.0875,360,day-of-week seasonal mean
2023-11-10,Smith's Bar,Budweiser,0.0,53.13375,390,day-of-week seasonal mean
2023-11-11,Smith's Bar,Budweiser,0.0,127.0025,540,day-of-week seasonal mean
2023-11-12,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-13,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-14,Smith's Bar,Budweiser,0.0,77.11375,450,day-of-week seasonal mean
2023-11-15,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-16,Smith's Bar,Budweiser,0.0,82.85624999999999,450,day-of-week seasonal mean
2023-11-17,Smith's Bar,Budweiser,0.0,53.13375,390,day-of-week seasonal mean
2023-11-18,Smith's Bar,Budweiser,0.0,127.0025,540,day-of-week seasonal mean
2023-11-19,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-20,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-21,Smith's Bar,Budweiser,0.0,77.11375,450,day-of-week seasonal mean
2023-11-22,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-23,Smith's Bar,Budweiser,0.0,82.85624999999999,450,day-of-week seasonal mean
2023-11-24,Smith's Bar,Budweiser,354.86,53.13375,390,day-of-week seasonal mean
2023-11-25,Smith's Bar,Budweiser,0.0,127.0025,540,day-of-week seasonal mean
2023-11-26,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-27,Smith's Bar,Budweiser,188.32,0.0,300,day-of-week seasonal mean
2023-11-28,Smith's Bar,Budweiser,0.0,62.73,420,day-of-week seasonal mean
2023-11-29,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-11-30,Smith's Bar,Budweiser,0.0,82.85624999999999,450,day-of-week seasonal mean
2023-12-01,Smith's Bar,Budweiser,0.0,97.49125000000001,480,day-of-week seasonal mean
2023-12-02,Smith's Bar,Budweiser,0.0,91.80625,480,day-of-week seasonal mean
2023-12-03,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-04,Smith's Bar,Budweiser,0.0,23.54,330,day-of-week seasonal mean
2023-12-05,Smith's Bar,Budweiser,0.0,62.73,420,day-of-week seasonal mean
2023-12-06,Smith's Bar,Budweiser,442.91,0.0,300,day-of-week seasonal mean
2023-12-07,Smith's Bar,Budweiser,0.0,46.76875,390,day-of-week seasonal mean
2023-12-08,Smith's Bar,Budweiser,0.0,97.49125000000001,480,day-of-week seasonal mean
2023-12-09,Smith's Bar,Budweiser,0.0,72.375,420,day-of-week seasonal mean
2023-12-10,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-11,Smith's Bar,Budweiser,0.0,23.54,330,day-of-week seasonal mean
2023-12-12,Smith's Bar,Budweiser,0.0,62.73,420,day-of-week seasonal mean
2023-12-13,Smith's Bar,Budweiser,0.0,55.36375,390,day-of-week seasonal mean
2023-12-14,Smith's Bar,Budweiser,0.0,46.76875,390,day-of-week seasonal mean
2023-12-15,Smith's Bar,Budweiser,0.0,44.3575,390,day-of-week seasonal mean
2023-12-16,Smith's Bar,Budweiser,0.0,72.375,420,day-of-week seasonal mean
2023-12-17,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-18,Smith's Bar,Budweiser,220.23,23.54,330,day-of-week seasonal mean
2023-12-19,Smith's Bar,Budweiser,0.0,62.73,420,day-of-week seasonal mean
2023-12-20,Smith's Bar,Budweiser,0.0,55.36375,390,day-of-week seasonal mean
2023-12-21,Smith's Bar,Budweiser,159.03,46.76875,390,day-of-week seasonal mean
2023-12-22,Smith's Bar,Budweiser,548.57,44.3575,390,day-of-week seasonal mean
2023-12-23,Smith's Bar,Budweiser,0.0,72.375,420,day-of-week seasonal mean
2023-12-24,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-25,Smith's Bar,Budweiser,0.0,51.068749999999994,390,day-of-week seasonal mean
2023-12-26,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-27,Smith's Bar,Budweiser,0.0,55.36375,390,day-of-week seasonal mean
2023-12-28,Smith's Bar,Budweiser,0.0,66.6475,420,day-of-week seasonal mean
2023-12-29,Smith's Bar,Budweiser,0.0,112.92875000000001,510,day-of-week seasonal mean
2023-12-30,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2023-12-31,Smith's Bar,Budweiser,0.0,0.0,300,day-of-week seasonal mean
2024-01-01,Smith's Bar,Budweiser,0.0,51.068749999999994,390,day-of-week seasonal mean
2023-10-21,Smith's Bar,Captain Morgan,0.0,55.83428571428572,480,7-day moving average
2023-10-22,Smith's Bar,Captain Morgan,0.0,55.83428571428572,480,7-day moving average
2023-10-23,Smith's Bar,Captain Morgan,0.0,55.83428571428572,480,7-day moving average
2023-10-24,Smith's Bar,Captain Morgan,492.81,37.92,450,7-day moving average
2023-10-25,Smith's Bar,Captain Morgan,0.0,108.32142857142857,600,7-day moving average
2023-10-26,Smith's Bar,Captain Morgan,0.0,108.32142857142857,600,7-day moving average
2023-10-27,Smith's Bar,Captain Morgan,0.0,70.40142857142857,510,7-day moving average
2023-10-28,Smith's Bar,Captain Morgan,0.0,70.40142857142857,510,7-day moving average
2023-10-29,Smith's Bar,Captain Morgan,273.75,70.40142857142857,510,7-day moving average
2023-10-30,Smith's Bar,Captain Morgan,0.0,109.50857142857141,600,7-day moving average
2023-10-31,Smith's Bar,Captain Morgan,0.0,109.50857142857141,600,7-day moving average
2023-11-01,Smith's Bar,Captain Morgan,0.0,39.107142857142854,450,7-day moving average
2023-11-02,Smith's Bar,Captain Morgan,0.0,39.107142857142854,450,7-day moving average
2023-11-03,Smith's Bar,Captain Morgan,0.0,39.107142857142854,450,7-day moving average
2023-11-04,Smith's Bar,Captain Morgan,0.0,39.107142857142854,450,7-day moving average
2023-11-05,Smith's Bar,Captain Morgan,0.0,39.107142857142854,450,7-day moving average
2023-11-06,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-07,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-08,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-09,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-10,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-11,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-12,Smith's Bar,Captain Morgan,477.53,0.0,360,7-day moving average
2023-11-13,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-14,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-15,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-16,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-17,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-18,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-19,Smith's Bar,Captain Morgan,0.0,68.21857142857142,510,7-day moving average
2023-11-20,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-21,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-22,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-23,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-24,Smith's Bar,Captain Morgan,0.0,0.0,360,7-day moving average
2023-11-25,Smith's Bar,Captain Morgan,465.37,0.0,360,7-day moving average
2023-11-26,Smith's Bar,Captain Morgan,198.89,66.48142857142857,510,7-day moving average
2023-11-27,Smith's Bar,Captain Morgan,0.0,94.89428571428572,570,7-day moving average
